ID_Ra_500prod,Navn,DSK Kategori,Name,DSK Category,Unit,Agriculture,iLUC,Food processing,Packaging,Transport,Retail,Total kg CO2-eq/kg,Energi (KJ/100 g),Fedt (g/100 g),Kulhydrat (g/100 g),Protein (g/100 g),Data sources,Comments,"GPC brick no, level 4",ID_food,ID_pack,ID_retail,GPC Category,GPC Kategori,"GPC brick no, level 4.1",Unnamed: 26,"GPC brick no, level 1",Unnamed: 28,"GPC brick no, level 2",Unnamed: 30,"GPC brick no, level 3",Unnamed: 32,Ekstra kategorier
Ra00400,"Salsa, hot",Frugt/grøntsagsprodukter,"Salsa, hot",Fruit/vegetable products,kg,0.1293965647347228,0.02168456311003764,0.2773823329835964,0.6363807351926211,0.510825543754109,0.009920946706367229,1.5855906864814542,130.0,0.1,5.5,1.2,Data on inputs and outputs of the food processing industry is modelled using: A spicy perspective (2020); Andersson et al. (1998).,"It has been assumed that the food processing industry is located in Denmark. Home cooking recipe obtained from A spicy perspective (2020). We account for waste generation from peeling of ingredients (tomato, onion, etc.). Energy for manufacturing assumed as in ketchup production (Andersson et al. 1998). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000272,Fa0240,Pa042,Ma0332,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00401,"Tortillabrød, hvede",Brød/bageartikler,"Tortilla bread, wheat",Bread/bakery products,kg,0.3803300522343808,0.043108623761657174,0.1647541163751174,0.04456465159622233,0.09657661767153607,0.009920946706367229,0.739255008345281,1300.0,7.5,51,8,Data on inputs and outputs of the food processing industry is modelled using: Espinoza-Orias et al. (2011).,It has been assumed that the food processing industry is located in Denmark. Data from Espinoza-Orias et al. (2011). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000165,Fa0001,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000165,Bread (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00402,Pizzasovs,Frugt/grøntsagsprodukter,Pizzasauce,Fruit/vegetable products,kg,0.2364113350969109,0.03646068958098429,1.156981830746951,0.7821457372817459,0.1104797595502046,0.009920946706367229,2.332400298963164,150.0,0.5,5.4,1.6,Data on inputs and outputs of the food processing industry is modelled using: Joy Food Sunshine (2020); Andersson et al. (1998).,It has been assumed that the food processing industry is located in Denmark. Ingredients are obtained from a home-cooking recipe in Joy Food Sunshine (2020). An ingredient waste rate of 3% is assumed. Manufacturing energy assumed as in ketchup production from Anmdersson et al. (1998). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000272,Fa0197,Pa037,Ma0332,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00403,Pastasovs,Frugt/grøntsagsprodukter,Pastasauce,Fruit/vegetable products,kg,0.2364113350969109,0.03646068958098429,1.156981830746951,0.7821457372817459,0.1104797595502046,0.009920946706367229,2.332400298963164,128.0,0.2,4.5,1.3,Data on inputs and outputs of the food processing industry is modelled using: Joy Food Sunshine (2020); Andersson et al. (1998).,"It has been assumed that the food processing industry is located in Denmark. Pasta souce production is approximated as pizza sauce production. For pizza sauce, ingredients are obtained from a home-cooking recipe in Joy Food Sunshine (2020). An ingredient waste rate of 3% is assumed. Manufacturing energy assumed as in ketchup production from Anmdersson et al. (1998). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000272,Fa0198,Pa037,Ma0332,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00404,Kokosmælk,Frugt/grøntsagsprodukter,Coconut milk,Fruit/vegetable products,kg,1.892170892410993,0.7261546005863192,0.2423629031799833,0.2243731107321035,0.4030362932741378,0.009920946706367229,3.498018746889904,764.0,19.0,2,1.6,Data on inputs and outputs of the food processing industry is modelled using: Zah and Hischier (2007); Carlsson-Kanyama and Faist (2000); World bank (1986).,"It has been assumed that the food processing industry is located in RoW Asia and Pacific. Coconut milk production mass balance is based on Zah and Hischier (2007), detailing coconut oil production, and World Bank (1986), the latter used to estimate the amount of husk in harvested coconuts. The use of by-products is not specified in these sources. Manufacturing energy assumed as in vegetable canning in appendix 6 of Carlsson-Kanyama and Faist (2000). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000272,Fa0199,Pa043,Ma0332,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,Plantebaserede alternativer
Ra00405,"Hvidløgsbaguette, frossen",Tilberedte/konserverede fødevarer,"Garlic baguette, frozen",Prepared/preserved foods,kg,0.3323682064418765,0.08853501870967773,0.5870333694427503,0.04456465159622233,0.09875205246823691,0.02720132202462722,1.1784546206833908,1244.0,14.0,36,5.7,Data on inputs and outputs of the food processing industry is modelled using: Espinoza-Orias et al. (2011).,"It has been assumed that the food processing industry is located in Denmark. Based on the ingredients specified by CONCITO. 83% modelled as bread ingredients from Spinoza-Orias et al. (2011), 17% is garlic filling containing butter (44% of 17%), garlic powder (3.5% of 17%) and remainder is modelled as margarine. Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000613,Fa0200,Pa001,Ma0334,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10000613,Prepared/Preserved Foods Variety Packs,50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193400.0,Prepared/Preserved Foods Variety Packs,
Ra00406,"Müslibar, chokolade",Korn-/gryn-/bælgfrugtprodukter,"Muesli bar, chocolate",Cereal/grain/pulse products,kg,0.8465525281552441,0.1976839623079139,0.9076507513242181,0.5813294622837446,0.109373292946247,0.009920946706367229,2.652510943723735,1910.0,17.6,65.8,6.8,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020s).,"It has been assumed that the food processing industry is located in Denmark. The chocolate content of this product according to CONCITO is 24%. The remaining ingredients are modelled as Müsli, scaled to consitute the remaining 76%. For müsli, the content of all ingredients is specified in % adding up to a total of 94%. The remaining 6 ingredients are assumed to take 1% each. Wheat and rye flakes are modelled as wheat and rye flour. No inputs associated to manufacturing are included. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000287,Fa0156,Pa065,Ma0332,Cereal/grain/pulse products,Korn-/gryn-/bælgfrugtprodukter,10000287,Cereal/Muesli Bars,50000000.0,Food/Beverage/Tobacco,50220000.0,Cereal/Grain/Pulse Products,50221200.0,Processed Cereal Products,
Ra00407,Cup noodles chicken,Tilberedte/konserverede fødevarer,Cup noodles chicken,Prepared/preserved foods,kg,0.5281823533330257,0.04859015713351523,0.9103187587568813,0.2605219714391335,0.109373292946247,0.009920946706367229,1.86690748031517,335.0,3.4,10.3,1.9,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020ai).,"It has been assumed that the food processing industry is located in Denmark. The product is approximately composed of 86% weight of noodles according to Open Food facts (2020ai). The remainder is assumed to be the dry sauce sachet, modelled as a dry chicken bouillon cube. No energy used associated to manufacturing, although the ingredients already account for their own production. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0201,Pa068,Ma0332,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00408,Skivet champignon,Frugt/grøntsagsprodukter,Sliced mushrooms,Fruit/vegetable products,kg,0.01853505821917762,0.006141892117775289,6.361819311289596e-06,0.1406239708057012,0.2424606558034934,0.0003263600625320798,0.40809429882799086,76.0,0.4,0.2,2.1,Data on inputs and outputs of the food processing industry is modelled using: Carlsson-Kanyama and Faist (2000); ADEME (2020f); ADEME (2020g).,"It has been assumed that the food processing industry is located in Denmark. Based on appendix 3 in Carlsson-Kanyama and Faist (2000) we assume 1.4 kg mushroom per kg sliced mushroom. This factor is for mushroom canning. We only account for energy use for sorting and slicing, from the Agribalyse database (ADEME 2020f; 2020g). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000272,Fa0202,Pa059,Ma0333,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00409,Mikroovns popcorn,Frugt/grøntsagsprodukter,Microwave popcorn,Fruit/vegetable products,kg,0.1608631829518165,0.15154159509350282,0.9404788709637444,0.2605219714391335,0.09624849779269734,0.009920946706367229,1.6195750649472618,1936.0,25.0,46.4,8.4,"Data on inputs and outputs of the food processing industry is modelled using: No specific sources for this product, see comments field.","It has been assumed that the food processing industry is located in Denmark. According to the the ingredients reported by CONCITO: 76% corn kernels, 22% palm oil, 2% salt. No manufacturing energy or waste included. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000272,Fa0203,Pa066,Ma0332,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000272,Vegetables – Prepared/Processed (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00410,Thai meal panang curry chicken,Tilberedte/konserverede fødevarer,Thai meal panang curry chicken,Prepared/preserved foods,kg,0.9624200027506424,0.35696208143302477,0.1828119355982147,0.644779537038435,0.1784332802502787,0.0003263600625320798,2.3257331971331276,638.0,4.6,21,6.1,"Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020aj); DEFRA (2009)
.","It has been assumed that the food processing industry is located in Denmark. Main ingredients are reported by CONCITO as 50% cooked jasmine rice, 19% coconut milk, 18% cooked chicken meat. The remaining 13% has been specified as the components of the Thai Panang sauce, based on a commercial product in Open Food Facts (2020aj), from which we take the ingredients that make up 83% of the sauce mass. Chicken meat is assumed as breast. Cooked rice is modelled as 32% dry paddy rice + 68% water. Manufacturing energy packaging assumed as in lamb shank ready meal  producgion according to DEFRA (2009). Amount of ingredients multiplied by 1.03 to account for manufacturing losses. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10006751,Fa0204,Pa070,Ma0333,Prepared/preserved foods,Tilberedte/konserverede levnedsmidler,10006751,Ready-Made Combination Meals – Ready to Eat (Perishable),50000000.0,Food/Beverage/Tobacco,50190000.0,Prepared/Preserved Foods,50193800.0,Ready-Made Combination Meals,
Ra00411,"Pommes frites, frost",Frugt/grøntsagsprodukter,"French fries, frost",Fruit/vegetable products,kg,0.3919674146227606,0.03239594503593394,0.01579107387783527,0.06481263566028776,0.120293077103588,0.02720132202462722,0.6524614683250327,609.0,4.4,23,2.4,Data on inputs and outputs of the food processing industry is modelled using: Carlsson-Kanyama and Faist (2000); Milà i Canals L et al. (2008).,"It has been assumed that the food processing industry is located in Denmark. Losses from processing from Carlsson-Kanyama and Faist (2000), appendix 3. Water and energy inputs from Milà i Canals et al. (2008) for vegetable processing and freezing. Retail is modelled assuming the following storage: Frozen. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000270,Fa0205,Pa040,Ma0334,Fruits/vegetables/nuts/seeds prepared/processed,Frugter/grøntsager/nødder/frø tilberedte/forarbejdede,10000270,Vegetables – Prepared/Processed (Frozen),50000000.0,Food/Beverage/Tobacco,50100000.0,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,50102100.0,Vegetables – Prepared/Processed,
Ra00412,Æbleskiver,Brød/bageartikler,Pancake puffs,Bread/bakery products,kg,0.8361681794661363,0.07364827627503653,-0.008306746061632661,0.2605219714391335,0.143580022185501,0.009920946706367229,1.315532650010542,878.0,6.5,31,6,Data on inputs and outputs of the food processing industry is modelled using: Nordic Food Living (2019); Konstantas et al. (2019).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are obtained from a home-cooking recipe  in Nordic Food Living (2019). A mass balance is carrried out assuming that the 62% of the water in ingredients evaporates during cooking per kg final product. This is the estimated value for pancakes, a specific value for aebleskiver cannot be calculated as the dry mass of the final product is not known. An ingredient waste rate of 3% is assumed and manufacturing energy assumed as average for cakes from Konstantas et al. (2018). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000170,Fa0196,Pa066,Ma0332,Bread/bakery products,Brød/bageartikler,10000170,Cakes – Sweet (Frozen),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50182000.0,Sweet Bakery Products,
